"";"Antyk-Eneida";"Antyk-Iliada";"Antyk-Odyseja";"Antyk-TulaczkaOdyseusza";"Lem-Ananke";"Lem-Czlowiek z marsa";"Lem-Glos Pana";"Lem-Powrot z Gwiazd";"Sienkiewicz-Ogniem i Mieczem tom pierwszy";"Sienkiewicz-Pan Wolodyjowski";"Sienkiewicz-Potop tom drugi";"Sienkiewicz-Potop tom pierwszy";"Tolkien-DruzynaPierscienia";"Tolkien-DwieWieze";"Tolkien-Hobbit";"Tolkien-PowrotKrola";"Wiedzmin-Chrzest Ognia";"Wiedzmin-Czas Pogardy";"Wiedzmin-Krew Elfow";"Wiedzmin-Wieza Jaskolki"
"bulgotaæ";9,57047903408003e-05;0;0;0;0;0,000302493986976813;0;0;0;0;0;0;0;0;0;0;0;0;9,47965362346289e-05;0
"bulwa";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000482838385884791;0,000227280247323985;0;0
"bu³anka";0;0;0;0;0;0;0;0;0;0;0;0,000195166447029397;0;0;0;0;0;0;0,000230114165619795;0
"bu³any";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000115057082809898;0,000182804759789091
"bu³awa";0;0;0;0;0;0;0;0;0;0;0,000667616884699418;0,000195166447029397;0;0;0;0;0;0;0;0
"bu³ka";0;0;8,65607892142764e-05;0;0;0,000302493986976813;0;0,000152962923722473;0;0;0;0;0;0;0;0;0;0;0;0
"bunkier";0;0;0;0;0,000584640636199817;0;0,000168241483661046;0;0;0;0;0;0;0;0;0;0;0;0;0
"bunt";4,02826454103451e-05;0;3,64338876449303e-05;0;0;0;0;0,000128765784770027;6,95864145844186e-05;8,83167044959407e-05;0,000231521181206047;0,000135362563121444;0;0;0;0;0;0;0,000119701069559959;0,000126788806234322
"buntownik";0;6,00631278455758e-05;0;0;0;0;0;0;0,000104920905718285;0;0,000349082678999599;0,000102048386943552;0;0;0;0;0;0;6,01609030952551e-05;9,55847234297934e-05
"buñczuczny";0,000861343113067202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000198907383296963;0;0;0,000150614439476459
"bura";0;0;0;0;0;0;0;0,000185655177716837;0;0;0;0;0;0;0;0;0;0;0,000115057082809898;0
"burak";0;0;0;0;0;0;0;0;0;0;0,000110011077381173;0;0;0;0;0;0,000198907383296963;0,000374516364828435;0;0
"burczeæ";0;0;0;0;0;0;0;0,000185655177716837;0;0;0;0;0;0;0;0;0;0,000227280247323985;0;0
"burda";0;0;7,3434583474726e-05;0;0;0;0;0;0,000420766190556453;0;9,33288353586303e-05;0,000272830984652766;0;0;0;0;0;0;0;0
"burgrabia";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000561774547242653;9,47965362346289e-05;0,000150614439476459
"burgu";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000227280247323985;0,000115057082809898;0
"burka";0;0;0;0;0;0;0;0;0,000401320216839307;0;0;0;0;0;0;0;0;0;0,000115057082809898;0
"burkn¹æ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000674979097350977;0,000158862075457537;0,000562950147693666;0,000127775043742426
"burmistrz";0;0;0;0;0;0;0;0;0;0;0;0,00095490844628468;0;0;0;0;0,000168744774337744;0,000158862075457537;0;0,00102220034993941
"bursztyn";0;0;0,000210122274258349;0;0;0;0;0;0;0;0,000267046753879767;0;0;0;0;0;0;0;0;0
"burt";0;0;0;0;0;0;0;0,000185655177716837;0;0;0;0;0;0;0;0;0;0;0,000115057082809898;0
"burta";0;0;0,00018975932192669;0;0;0;0;0,000782428882803331;0;0;0;0;0;0;0;0;0;0,000136836343732895;0,00159323912441119;0,00011005943209333
"bury";0;0;0;0;0,00105596620908131;0;0;0;0;0;0;0;0;0;0;0;0,000145348837209302;0,000136836343732895;0,000138542532557495;0,000220118864186661
"burz¹c";0;9,46424701464852e-05;0;0;0;0;0;0,000152962923722473;0;0;0;0;0;0;0;0;0;0;0,000189593072469258;0
"burzliwy";0,000242949240389706;6,00631278455758e-05;5,49342355598282e-05;0;0;0;0;0;0;0;0;0,000204096773887105;0;0;0;0;0;0,00011884001054777;0,00012032180619051;0
"burzyæ";0,000179933272546947;5,33808056464357e-05;0,00013019340847712;0;9,05619804346635e-05;5,68714824082403e-05;5,2121871140011e-05;8,62750527295185e-05;0,00015541322042578;0,00011834709586701;4,13660655838063e-05;0,000120926660673229;0;0;0;0;7,47926123299067e-05;0,000105618467329589;5,34677029124853e-05;0
"buszowaæ";0;0;0;0;0;0;8,79698958807904e-05;9,70751463793778e-05;0;0,000266324071475959;6,98165357999199e-05;0;0;0;0;0;0,000126232964692312;0;0;9,55847234297934e-05
"but";0;0;0;0;0;0;0;8,46461282529346e-05;0;0;0,000121755148746313;8,89826198713212e-05;0;0,00454826778627555;0;0;0,000220141449539209;0;0,000419665606214951;0,000666772253061747
"buta";0;0;3,16265536544483e-05;0;0,000351988736360436;0;0;0;0,000241618846270009;0,000229990800367985;0,000160778166325013;0,000352505728218084;0;0;0;0;0,000872093023255814;0,000205254515599343;0,000346356331393738;0,000165089148139996
"buteleczka";0;0;0;0;0;0;0,000138615628977777;0,000305925847444946;0;0;0;0;0;0;0;0;0,000198907383296963;0;0;0
"butelka";0;0;0;0;0;0;0,000277231257955554;0,000305925847444946;0,000165325617285787;0;0;0;0;0;0;0;0;0;0;0
"butla";0;0;0;0;0,000465303799678762;0,000146101690416375;0,000133900034934147;0,00022163886909194;0;0,000101343766857357;0;0;0;0;0;0;9,60703557330932e-05;0,000180887807182179;9,15716330623e-05;0
"butny";0;0;0,000881215001696712;0;0;0;0;0;0,000140255396852151;0;0;0;0;0;0;0;0,000168744774337744;0;0;0,000127775043742426
"butrym";0;0;0;0;0;0;0;0;0;0;0,00120171039245895;0,00117099868217638;0;0;0;0;0;0;0;0
"butryma";0;0;0;0;0;0;0;0;0;0;0,000400570130819651;0,000780665788117587;0;0;0;0;0;0;0;0
"buzia";0;0;0;0;0;0;0;0;0;0,000629476907581924;0;0,000321598683293133;0;0;0;0;0;0;9,47965362346289e-05;0
"byczy";0,000139869920973495;6,91586846018189e-05;0,00018975932192669;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000145348837209302;0;0;0,00011005943209333
"bydlak";0;0;8,65607892142764e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000187258182414218;0;0,000301228878952917
"bydlê";0,000105921614996137;0,000104745888366109;4,79007297140883e-05;0;0;0,000334786289308081;0,000230120006000976;0,000253938384758804;0;0;0;0;0;0;0;0;0;0;0;0,000166693063265437
"bydlêcy";0,000232318910055764;0;0;0;0;0;0;0;0;0;0;0,000195166447029397;0;0;0;0;0;0;0;0
"byd³o";0,000201413227051726;3,98355092999429e-05;0,000801545528188466;0,000945815347656035;0;0;0;0;0,000347932072922093;0;0,000324129653688466;0,00033840640780361;0;0;0;0;0;7,88179456380029e-05;3,99003565199865e-05;0
"byk";0,000971796961558826;0,000120126255691152;0,000988816240076907;0;0;0;0;9,70751463793778e-05;0;0;0,00020944960739976;0;0;0;0;0;0,000126232964692312;0;0;0
"byle";3,59866545093893e-05;1,77936018821452e-05;0,0001627417605964;0;9,05619804346635e-05;0;0,000182426548990038;0,000201308456368877;0,000404074373107029;0,000473388383468039;0,000455026721421869;0,000362779982019687;0;0;0;0;0,00011218891849486;0,000140824623106119;0,000231693379287436;0,000169900893516319
"byleby";6,99349604867473e-05;0,000138317369203638;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000145348837209302;0,000136836343732895;6,92712662787476e-05;0
"bylem";8,11919747845081e-05;0;7,3434583474726e-05;0;0;0;0;0;0;0,000178007366980019;9,33288353586303e-05;0;0;0;0;0;0;0;0;0
"byleœ";0;0;7,3434583474726e-05;0;0;0;0;0;0,000140255396852151;0;0,000186657670717261;0,000272830984652766;0;0;0;0;0;0;0;0
"by³eœ…";0;0;0;0;0;0;0;0,000185655177716837;0;0;0;0;0;0;0;0;0;0;0,000115057082809898;0
"by³y";0;0;0;0;0;0;0,000693078144888885;0;0,000165325617285787;0;0;0;0;0;0;0;0;0;0;0,000150614439476459
"bynajmniej";0;0,000104745888366109;4,79007297140883e-05;0;0;0;0;8,46461282529346e-05;0;0;6,08775743731564e-05;0;0;0;0;0;0,000440282899078418;0;0,000157374602330607;0,00050007918979631
"bystroœæ";0;0;0;0;0;0;0,000138615628977777;0;0;0,000209825635860641;0;0;0;0;0;0;0;0;9,47965362346289e-05;0
"bystrze";8,11919747845081e-05;0,000160581492782417;0;0;0;0;0;0;0,000280510793704302;0,000534022100940056;0;0;0;0;0;0;0;0;0;0
"bystrzejszy";9,57047903408003e-05;0;0;0;0;0;0,000138615628977777;0;0;0;0,000110011077381173;0;0;0;0;0;0;0;0;0
"byœ";0,000257698298540529;0,000688062209705992;0,000978922640025955;0;0;0;0;8,23747380725654e-05;0,000222580970753913;0,000338990613691907;0,000296219942186666;0,000173189728962154;0;0;0;0;0,000321351276525962;0,0004537965481319;0,000638131748897034;0,000202775036915641
"byœcie";6,99349604867473e-05;0,000103738026902728;0,00018975932192669;0;0;0;0;0;0,000120809423135005;0,000153327200245324;0,00012058362474376;0;0;0;0;0;0,000145348837209302;6,84181718664477e-05;0,000138542532557495;0,000165089148139996
"byœmy";5,15396597081059e-05;0,000229354069901997;4,66153638107597e-05;0;0;0,000162901324970426;7,46483255676076e-05;8,23747380725654e-05;8,90323883015652e-05;0,000112996871230636;8,88659826559998e-05;8,6594864481077e-05;0;0;0;0;0;5,04218386813223e-05;0,000127626349779407;0
"byt";0;5,23729441830547e-05;0;0;0,000266556348614882;0;0,000230120006000976;0;0;0;0;8,89826198713212e-05;0;0;0;0;0;0,000207248655285955;0,000157374602330607;0,000166693063265437
"bytnoœæ";0;8,02907463912086e-05;0,000220303750424178;0;0;0;0;0;0,000420766190556453;0;0;0;0;0;0;0;0,000168744774337744;0;0;0
"bytowaæ";0;0;0;0;0;0;0,00035278725169218;0;0;0;0;0;0;0;0;0;0;0,000317724150915074;0,000160842899341048;0,000638875218712129
"bywaæ";5,3979981764084e-05;1,77936018821452e-05;0,000585870338147041;0;0,000181123960869327;0;0,00028667029127006;0,000115033403639358;0,000341909084936716;0,00019724515977835;0,000289562459086644;0,000483706642692916;0;0;0;0;0,000186981530824767;0,000246443090435708;0,000249515946924931;0,000198217709102372
"bywalec";0;0;0,000105061137129174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000182804759789091
"bywa³o…";0;0;0;0;0;0;0;0;0;0,00025467096710268;0;0,000195166447029397;0;0;0;0;0;0;0;0
"bywa³y";0;2,54837855446663e-05;2,33076819053799e-05;0,000605062064175867;0,000129701794115841;0;3,73241627838038e-05;0;0,000222580970753913;5,64984356153179e-05;0,000148109971093333;0,000259784593443231;0;0;0;0;0,000214234184350641;0;0,000127626349779407;0,000243330044298769
"bzdura";0;0;0;0;0,000305696162296059;0;8,79698958807904e-05;0,000485375731896889;0;0;0;0;0;0;0;0;0;0,00035652003164331;0,000360965418571531;0,000573508340578761
"bzdurny";0;0;0;0;0;0;0,000138615628977777;0,000152962923722473;0;0;0;0;0;0;0;0;0;0;0;0,000150614439476459
"caetera";0;0;0;0;0;0;0;0;0,000200660108419653;0;0;0;0;0;0;0;0,000482838385884791;0;0;0
"cahir";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00168993435059677;0;0;0,00932304274924364
"cahira";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000482838385884791;0;0;0,00310768091641455
"cahirem";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000241419192942396;0;0;0,000731219039156364
"cal";0;0,000182845616361197;0;0;0;0;0,00020085005240122;0,00022163886909194;0;0;0;7,76645376233689e-05;0;0;0;0;0,000480351778665466;0,000180887807182179;0,0001831432661246;0,000581962621566085
"calamitatis";0;0;0;0;0;0;0;0;0,000200660108419653;0;0;0,000390332894058793;0;0;0;0;0;0;0;0
"calanthe";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00393242183069857;0,00255950647833498;0,000451843318429376
"calanthe…";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000115057082809898;0,000182804759789091
"ca³a…";0;0;0;0;0;0,000367145014907975;0;0;0;0,00025467096710268;0;0;0;0;0;0;0;0;0;0
"ca³em";0,00104543509525094;0;0,000315183411387523;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"ca³kiem";0;7,1174407528581e-05;0,00011391923241748;0;0,000724495843477308;0,000568714824082403;0,00052121871140011;0,00129412579094278;0,000248661152681248;0,000355041287601029;0,000165464262335225;0,000211621656178151;0;0;0;0;0,000261774143154673;0,000246443090435708;0,000106935405824971;0,000339801787032638
"ca³kowity";0;0;0;0;0,000109378454196809;0,000274751713857768;0,00103869923690184;0,000277868832167337;3,75408261399136e-05;4,76455363957582e-05;2,49804404013936e-05;0;0,00433394962863508;0;0,000623358452102578;0,00151582530913724;0;0,000255126591439356;0,000193730790756319;0,00010260098669595
"ca³o";0,000211843229992273;0;0,000239503648570442;0;0,000266556348614882;0;0;0;0;0;0;0;0;0,00454826778627555;0;0;0,000220141449539209;0;5,24582007768689e-05;8,33465316327184e-05
"ca³okszta³t";0;0;0;0;0;0;0,000336482967322093;0;0;0;0;0;0;0;0;0;0,000241419192942396;0;0;0
"ca³oœæ";0;0,000103738026902728;0;0;0,000351988736360436;0,000442086648983201;0,00126614332742466;5,58877773430951e-05;0;7,66636001226618e-05;4,01945415812533e-05;0,000117501909406028;0;0;0;0;0;6,84181718664477e-05;3,46356331393738e-05;0
"ca³owaæ";0,000104902440730121;3,45793423009094e-05;0,000347892090198931;0;0;0;0;0,000614765550774046;0,000362428269405014;0,00107329040171726;0,000200972707906266;0,000235003818812056;0;0;0;0;0;0,000205254515599343;6,92712662787476e-05;0
"ca³uj¹c";0,000121474620194853;0;0,000164802706679484;0;0;0;0;0;0,000104920905718285;0,000266324071475959;0,00020944960739976;0,000102048386943552;0;0;0;0;0;0;0;0
"ca³us";0;0;0;0;0;0;0;0;0;0,000209825635860641;0,000110011077381173;0,000160799341646566;0;0;0;0;0;0;0;0
"cantora";0;0;0;0;0;0;0,000168241483661046;0,000185655177716837;0;0;0;0;0;0;0;0;0;0;0;0
"cap";0;0;0,000525305685645872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00109682855873455
"capn¹æ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000198907383296963;0;0,000284389608703887;0,000150614439476459
"caput";0;0;0;0;0;0;0;0;0,000200660108419653;0;0,000133523376939884;0;0;0;0;0;0;0;0;0
"carduin";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000227280247323985;0,000115057082809898;0
"carla";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000227280247323985;0,000115057082809898;0
"carn";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000482838385884791;0;0,000115057082809898;0
"carolus";0;0;0;0;0;0;0;0;0;0,000209825635860641;0,000330033232143519;0,000964796049879398;0;0;0;0;0;0;0;0
"carraigh";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000198907383296963;0,000374516364828435;0,000473982681173145;0
"carreras";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000241419192942396;0,000909120989295939;0;0
"casimirus";0;0;0;0;0;0;0;0;0;0,000509341934205361;0;0,000390332894058793;0;0;0;0;0;0;0;0
"casus";0;0;0;0;0,000584640636199817;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000230114165619795;0
"ceallach";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000724257578827187;0;0;0,00146243807831273
"ceallacha";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000965676771769582;0;0;0,000731219039156364
"ceber";8,11919747845081e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000506234323013233;0,000158862075457537;0,000321685798682095;0
"cebrzyk";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000724257578827187;0;0,000115057082809898;0
"cebula";0;0;8,65607892142764e-05;0;0;0,000302493986976813;0;0;0;0;0;0;0;0;0;0;0;0;0,000189593072469258;0
"cebulka";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000227280247323985;0;0,000182804759789091
"cech";0;0;0;0;0;0;0,000615789271165533;9,70751463793778e-05;0;0;6,98165357999199e-05;0;0;0;0;0;0,000126232964692312;0;6,01609030952551e-05;9,55847234297934e-05
"cecha";0;0;0;0;0;0,000383944649462026;0,00114360864645028;0;0;0;6,98165357999199e-05;0;0;0;0;0;0,000126232964692312;0;0,000240643612381021;9,55847234297934e-05
"cechowaæ";0;0;0;0;0;0,000302493986976813;0,000138615628977777;0;0;0;0;0,000160799341646566;0;0;0;0;0;0;0;0
"cedr";0,000287114371022401;0;8,65607892142764e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000397814766593925;0;0;0
"ceg³a";0;0;0;0;0;0,000383944649462026;0,000175939791761581;0;0;0;0,00013963307159984;0;0;0;0;0;0;0,00011884001054777;0,00012032180619051;9,55847234297934e-05
"cekhauz";0;0;0;0;0;0;0;0;0,000165325617285787;0;0;0;0;0;0;0;0,000198907383296963;0;0;0,000150614439476459
"cekhauzemcekhauz";0;0;0;0;0;0;0;0;0;0,00025467096710268;0;0,000195166447029397;0;0;0;0;0;0;0;0
"cela";0;0;0;0;0;0;0,00011759575056406;0;0;0,000356014733960037;0,000186657670717261;0;0;0;0;0;0;0;0;0,000127775043742426
"celny";4,62244945411344e-05;4,57114040902992e-05;0,000250848178921667;0;0;0;0;0;0;0;0,000159402881332131;0;0;0;0,00132590581232434;0;9,60703557330932e-05;9,04439035910894e-05;9,15716330623e-05;0
"celowaæ";4,62244945411344e-05;0,000274268424541795;8,36160596405555e-05;0;0;0,000146101690416375;0;0,000147759246061294;0;0;0,000371940056441639;0;0;0;0;0;0;9,04439035910894e-05;4,578581653115e-05;0
"celowy";0;0;0;0;0;0,000383944649462026;0;9,70751463793778e-05;0;0;0;0;0;0;0;0;0,000126232964692312;0,00035652003164331;0,000180482709285765;9,55847234297934e-05
"celuj¹c";0;0;0;0;0;0;0;0,000185655177716837;0;0;0;0;0;0;0;0;0;0;0;0,000182804759789091
"celuj¹cy";0;0,000283927410439456;0;0;0,000481690530476277;0;0;0;0;0;0;0;0;0;0;0;0;0;9,47965362346289e-05;0
"cement";0;0;0;0;0;0,000734290029815951;0;0,000185655177716837;0;0;0;0;0;0;0;0;0;0;0;0
"ceni¹c";0,000116159455027882;0;0;0;0;0;0;0;0;0;0,000133523376939884;0;0;0;0;0;0;0;0;0
"ceniæ";6,99349604867473e-05;0,000172896711504547;9,48796609633448e-05;0;0;0;0,000101291466193973;0;0,000422832980972516;0;8,03890831625065e-05;0,000117501909406028;0;0;0;0;0,000145348837209302;0;3,46356331393738e-05;5,50297160466652e-05
"cenny";0,000139869920973495;0;0,000253012429235586;0,000821018062397373;0,000175994368180218;0;0,000253228665484933;0,00011177555468619;0,000181214134702507;0;4,01945415812533e-05;0;0;0;0;0;0;0;0,000173178165696869;0,000165089148139996
"centaur";0,000243575924353524;8,02907463912086e-05;0;0;0;0;0,00011759575056406;0;0;0;0;0,000136415492326383;0;0;0;0;0;0;0;0
"centrala";0;0;0;0;0;0,000367145014907975;0;0,000185655177716837;0;0;0;0;0;0;0;0;0;0;0;0
"centralny";0;0;0;0;0,000533112697229763;0,00184132459119445;0,000613653349335937;0,000169292256505869;0;0;0;0;0;0;0;0;0,000110070724769605;0,000103624327642977;0;0,000166693063265437
"centrum";0;0;0;0;0,000232651899839381;0,00131491521374738;6,69500174670733e-05;0,000738796230306467;0;0;0;0;0;0;0;0;0,000192140711466186;0,000180887807182179;4,578581653115e-05;0,000218235983087282
"centryfuga";0;0;0;0;0;0;0,000168241483661046;0,000556965533150511;0;0;0;0;0;0;0;0;0;0;0;0
"centymetr";0;0;0;0;0;0,00110143504472393;0;0,000371310355433674;0;0;0;0;0;0;0;0;0;0;0;0
"cepy";0;0;0;0;0;0;0;0;0;0,000178007366980019;9,33288353586303e-05;0;0;0;0;0;0,000168744774337744;0;8,04214496705238e-05;0
"cera";0,000158882422494205;0;4,79007297140883e-05;0;0;0;0;0;0,000274462066957975;0,000348337896234995;0;0,000177965239742642;0;0;0;0;0,000110070724769605;0,000310872982928932;0;0
"cerber";0,000116159455027882;0;0;0;0;0;0;0,000185655177716837;0;0;0;0;0;0;0;0;0;0;0;0
"ceregieliæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000241419192942396;0;0;0,000365609519578182
"ceremonia";0;0;0;0;0;0;0;0,000129767400373742;0;0;0;0,000136415492326383;0;0;0;0,00566323925582283;0;0,000158862075457537;0;0
"ceremonialny";0;0;0;0;0;0;0,00011759575056406;0;0;0;9,33288353586303e-05;0;0;0;0;0;0,000337489548675489;0,000158862075457537;0;0
"ceremonia³";0;0;0;0;0;0;0,000138615628977777;0;0;0;0;0;0;0;0;0;0,000198907383296963;0,000187258182414218;0;0
"certowaæ";0;0;0;0;0;0;0;0,000185655177716837;0;0;0;0;0;0;0;0;0,000241419192942396;0;0;0
"cesarski";0;0;0;0;0;0;0;0;0,000120809423135005;0,000306654400490647;0,000562723582137546;0;0;0;0;0;0,00218023255813953;0;0;0,00308166409861325
"cesarstwo";0;0;0;0;0;0;0;0;0;0;0;0,000160799341646566;0;0;0;0;0,00218798121626659;0;0;0,00286167435005271
"cesarz";0;0;0;0;0;0;0;0;0;0;0,000349082678999599;0,000204096773887105;0;0;0;0;0,00227219336446161;0,00047536004219108;6,01609030952551e-05;0,00267637225603422
"cesarzowa";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000397814766593925;0;0,000189593072469258;0,000150614439476459
"cezar";0,000580797275139409;0;0;0;0;0;0;0;0;0,000509341934205361;0;0;0;0;0;0;0;0;0;0
"cêtka";0,000232318910055764;0;0;0;0;0;0;0;0;0;0;0,000390332894058793;0;0;0;0;0;0;0;0
"cêtkowaæ";0;0,000114870088692118;0;0;0;0;0;0;0;0;0;0,000195166447029397;0;0;0;0;0;0;0;0
"chadzaæ";0;0;0,000259682367642829;0;0;0;0;0;0;0;0;0,000482398024939699;0;0;0;0;0;0;0;0,000150614439476459
"cha³upa";0,000105921614996137;0;0;0;0;0;0;0;0;0,000116112632078332;0,000426143020612095;8,89826198713212e-05;0;0;0;0;0,00143091942200486;0;5,24582007768689e-05;0,000333386126530873
"cham";0;0;0;0;0;0;0;0;0,000140255396852151;0;0,000186657670717261;0;0;0;0;0;0;0,000158862075457537;0;0,000127775043742426
"chamski";0,000116159455027882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00045456049464797;0;0
"chan";0;0;0;0;0;0;0;0;0,00247988425928681;0,000839302543442566;0,000550055386905866;0;0;0;0;0;0;0;0;0
"chanat";0;0;0;0;0;0;0;0;0,00180594097577688;0;0;0,000195166447029397;0;0;0;0;0;0;0;0
"chandra";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000227280247323985;0;0,000182804759789091
"chanowy";0;0;0;0;0;0;0;0;0,00060198032525896;0,00025467096710268;0;0;0;0;0;0;0;0;0;0
"chaos";6,99349604867473e-05;0;0;0;0,000879971840901091;0,000442086648983201;0,000303874398581919;0,00011177555468619;0;0;0,00012058362474376;0;0;0;0;0;0,000363372093023256;6,84181718664477e-05;0,000380991964533112;0,00011005943209333
"chaotyczny";0;0;0;0;0,000408646268019599;0;0,00011759575056406;0;0;0;0;0,000136415492326383;0;0;0;0;0;0,000158862075457537;0;0
"charakter";0;3,98355092999429e-05;0;0;0;0;0,000758472535567772;0,000128765784770027;6,95864145844186e-05;0;0,000138912708723628;0;0;0;0;0;0,000167442310093757;7,88179456380029e-05;0,000199501782599932;0,000190183209351483
"charakternik";0;0;0;0;0;0;0;0;0;0;0,000110011077381173;0;0;0;0;0;0;0;9,47965362346289e-05;0,000150614439476459
"charakterystyczny";0;0;0;0;0,000266556348614882;0,000334786289308081;0,000153413337333984;0,000169292256505869;0;0,000232225264156663;0;0;0;0;0;0;0,000110070724769605;0;0,000104916401553738;0
"charkn¹æ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000241419192942396;0;0;0,000182804759789091
"char³amp";0;0;0;0;0;0;0;0;0;0,00458407740784825;0;0,00195166447029397;0;0;0;0;0;0;0;0
"char³ampa";0;0;0;0;0;0;0;0;0;0,000764012901308041;0;0,000195166447029397;0;0;0;0;0;0;0;0
"chart";0;9,46424701464852e-05;8,65607892142764e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000187258182414218;0;0
"charybda";0,000243575924353524;0;0,000293738333898904;0,00381268981098089;0;0;0;0;0,000140255396852151;0;0;0;0;0;0;0;0;0;0;0
"charybdy";0,000116159455027882;0;0,000525305685645872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"charyta";0;0,000114870088692118;0,000210122274258349;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chaszcze";0,00036442386058456;0;0,000219736942239313;0;0;0;0;0;0;0;0,000279266143199679;0;0;0;0;0;0,000378698894076935;0;6,01609030952551e-05;0,000382338893719174
"chat";6,07373100974266e-05;0;0;0;0;0;0;0;0,000104920905718285;0;6,98165357999199e-05;0,000102048386943552;0;0;0;0;0,000126232964692312;0;0;9,55847234297934e-05
"chata";4,02826454103451e-05;7,96710185998859e-05;0,000255037213514512;0;0;0;0;0;0,000347932072922093;0;0,00175956097716596;0,000270725126242888;0;0;0;0;0,000753490395421908;0;0,000159601426079946;0,00133128246546038
"chatka";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000482838385884791;0;0,000115057082809898;0
"chc¹…";0;0;0;0;0;0;0;0;0;0;0;0,000195166447029397;0;0;0;0;0;0,000227280247323985;0;0
"chc¹cy";0,000121474620194853;0,000240252511382303;0,000109868471119656;0;0;0;0;0;0;0;6,98165357999199e-05;0;0;0;0;0,00423650144918587;0;0;0;9,55847234297934e-05
"chcesz…";0;0;0;0;0;0;0;0,000129767400373742;0,000140255396852151;0;0;0;0;0;0;0;0,000168744774337744;0;8,04214496705238e-05;0
"chceszli";0;0,000345793423009094;0,000126506214617793;0;0;0;0;0;0;0,000306654400490647;8,03890831625065e-05;0,000235003818812056;0;0;0;0;0;0;0;0
"chcê…";0;0;0;0;0;0;0;0,000129767400373742;0;0;0;0,000136415492326383;0;0;0;0;0,000168744774337744;0;8,04214496705238e-05;0
"chcia³…";0;0;0;0;0;0;0;0,000556965533150511;0;0,00025467096710268;0;0;0;0;0;0;0;0;0;0
"chcia³abym…";0;0;0;0;0;0;0;0,000371310355433674;0;0;0;0;0;0;0;0;0;0;0,000115057082809898;0
"chcieli…";0;0;0;0;0;0,000256623352662175;0;0;0;0;9,33288353586303e-05;0,000136415492326383;0;0;0;0;0;0;0;0,000127775043742426
"chciwe";0;0,000459480354768472;0;0;0;0;0;0,000185655177716837;0;0;0;0;0;0;0;0;0;0;0;0
"chciwoœæ";0;0;0;0;0;0;0;0,00011177555468619;0;0,000153327200245324;0,000321556332650026;0;0;0;0;0;0,000145348837209302;0;0,000138542532557495;0
"chciwy";0,000241695872462071;0,001394242825498;3,64338876449303e-05;0;0;0,000127321296799851;0;0,000128765784770027;0,000139172829168837;0;0,000138912708723628;6,7681281560722e-05;0;0;0;0;0;7,88179456380029e-05;0;0
