"";"Antyk-Eneida";"Antyk-Iliada";"Antyk-Odyseja";"Antyk-TulaczkaOdyseusza";"Lem-Ananke";"Lem-Czlowiek z marsa";"Lem-Glos Pana";"Lem-Powrot z Gwiazd";"Sienkiewicz-Ogniem i Mieczem tom pierwszy";"Sienkiewicz-Pan Wolodyjowski";"Sienkiewicz-Potop tom drugi";"Sienkiewicz-Potop tom pierwszy";"Tolkien-DruzynaPierscienia";"Tolkien-DwieWieze";"Tolkien-Hobbit";"Tolkien-PowrotKrola";"Wiedzmin-Chrzest Ognia";"Wiedzmin-Czas Pogardy";"Wiedzmin-Krew Elfow";"Wiedzmin-Wieza Jaskolki"
"aberracja";0;0;0;0;0,000814815598144152;0;0,000486355503183688;0,000293382526976761;0;0;0;0;0;0;0;0;0;0;0;0
"absolutum";0;0;0;0;0;0;0;0;0;0,000765798991092951;0,000190119866224382;0,000845873780003978;0;0;0;0;0;0;0;0
"absorbowaæ";0;0;0;0;0;0;0,000243177751591844;0,000293382526976761;0;0;0;0;0;0;0;0;0;0;0;0,000266968942076298
"abstrakcyjny";0;0;0;0;0,000814815598144152;0;0,000729533254775533;0,000293382526976761;0;0;0;0;0;0;0;0;0;0;0;0
"abym";6,88215002954209e-05;0,000599650253598829;0,000927698781031389;0;0;0;0,000511773919789005;0,000246972471528578;0,000229391296982288;0,00048349318415433;0,000640179546232315;0,000356032685725265;0;0;0;0;0;0;0;0
"abyœ";0;0,000688101031888796;0,000988499582026788;0,0018830884542555;0;0;0;0,000141700942747064;0,000526454836673581;0,000554810336410477;0,000275478208159356;0,000272365941050245;0;0;0;0;0;0;0;0
"abyœcie";0;0,000151078671018763;0;0;0;0;0;0;0;0,000324836051327275;0,000322579618628419;0;0;0;0;0;0;0;0;0,000226485377964042
"abyœmy";0;0,000260264168130653;0,000230083405234397;0;0;0;0,000533096401599289;0;0;0;0,000555709919422062;0,00103018440300814;0;0;0;0;0;0;0;0
"achajów";0,000163508309586368;0,00605483962532702;0,000314865181957573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"achilla";0,00130806647669094;0,0112192616586942;0,00110202813685151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"achillem";0,000327016619172735;0,000890417591959856;0,000157432590978787;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"achilles";0,000138713668372505;0,0105755069713134;0,000400677842085826;0,00330758987875693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"achillesa";0,000163508309586368;0,00142466814713577;0,000314865181957573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"achiwi";0,000163508309586368;0,000712334073567885;0,00157432590978787;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"achiwów";0,000490524928759103;0,000534250555175914;0,00314865181957573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"achiwy";0,000327016619172735;0,00427400444140731;0,00314865181957573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"acz";0;0;0,00103537532355479;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000975490793805634;0,000233236151603499;0,000118217283366828;0,000780335544284042
"aczkolwiek";0;0;0,000157432590978787;0;0;0;0,000486355503183688;0;0;0;0;0;0;0;0;0;0;0,000319179661127254;0;0
"adamaszek";0;0;0;0;0;0;0;0,000293382526976761;0;0;0;0;0;0;0;0;0,000333735592508987;0;0,000161778318605403;0
"adeptka";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000283127435055159;0,00487401815836414;0,00233318226818094;0,000226485377964042
"administracyjny";0;0;0;0;0;0;0,000486355503183688;0,000293382526976761;0,000272497570108145;0;0;0;0;0;0;0;0;0;0;0
"adrenalina";0;0;0;0;0;0,000453944886585995;0;0;0;0;0;0;0;0;0;0;0;0,000270778786575786;0,000274492031550699;0,000679456133892127
"adres";0;0;0;0;0,000595415302173266;0,000391006842619746;0,000533096401599289;0,00128631150176868;0;0;0;0;0;0;0;0;0;0;0;0,000195083886071011
"aedirn";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00226501948044128;0,00135389393287893;0,00260767429973164;0,000452970755928085
"aen";0;0;0;0;0;0;0;0,0021438525029478;0;0;0;0;0;0;0;0;0,000487745396902817;0,000699708454810496;0,000827520983567798;0,000780335544284042
"aep";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00113250974022064;0,00135389393287893;0,00178419820507954;0,00249133915760447
"afekt";0;0;0;0;0;0;0;0;0,00103761385553537;0,00486000446045385;0,000965249010372996;0,00214727383640615;0;0;0;0;0,000211799243283283;0,000202561585325505;0;0
"afera";0;0;0;0;0,000595415302173266;0;0,000710795202132386;0;0;0;0;0;0;0;0;0;0,000243872698451408;0;0,000354651850100485;0,000585251658213032
"afrodyzjak";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000333735592508987;0,000638359322254509;0,000161778318605403;0
"agamemnon";0;0,0048345174726004;0,000400677842085826;0,00330758987875693;0;0;0;0;0;0;0;0,000239201410825936;0;0;0;0;0;0;0;0
"agamemnona";0,000327016619172735;0,000890417591959856;0,00141689331880908;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"agent";0;0;0;0;0;0;0,000177698800533096;0;0;0;0;0;0;0;0;0;0,00121936349225704;0,00349854227405248;0,000709303700200969;0,000585251658213032
"agonia";0;0;0;0;0,000691255759120977;0;0,000618905756078373;0,000248893567894454;0;0;0;0,000239201410825936;0;0;0;0;0;0;0;0
"agresja";0;0;0;0;0;0;0,000729533254775533;0,000293382526976761;0;0;0;0;0;0;0;0;0;0;0,000323556637210806;0
"agresywny";0;0;0;0;0;0;0,000206301918692791;0,000497787135788908;0;0;0;0;0;0;0;0;0,000283127435055159;0;0,000137246015775349;0
"aha";0;0;0;0;0;0,00337830819192097;0;0,0011113761218786;0;0,00112815076302677;0,000320089773116157;0,000118677561908422;0;0;0;0;0,000421413154534221;0,000537377536300898;0,000885213394892165;0,000224737240235086
"aha…";0;0;0;0;0;0;0;0;0;0;0,000190119866224382;0;0;0;0;0;0;0,000319179661127254;0,000485334955816209;0
"ajas";0,000163508309586368;0,0117535122138701;0,000629730363915147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"akademia";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000566254870110319;0,000541557573151571;0,00178419820507954;0,000679456133892127
"akcent";0;0;0;0;0;0;0,000154328351325296;0;0,000345871285178456;0,000243000223022693;0;0;0;0;0;0;0,00063539772984985;0;0,000102669676921989;0,000338853998081585
"akceptowaæ";0;0;0;0;0,000691255759120977;0;0;0,000248893567894454;0;0;0;0;0;0;0;0;0;0,000270778786575786;0,000137246015775349;0
"akcja";0;0;0;0;0;0,000888312711337102;0,000538275672262908;0,000162351074373433;0;0,000423775370125842;0;0;0;0;0;0;0,000554044569990157;0,000176626609076357;0,000179048725952212;0
"akompaniament";0;0;0;0;0;0;0,000486355503183688;0,000293382526976761;0;0;0;0;0;0;0;0;0;0;0;0,000266968942076298
"akord";0;0;0;0;0;0,000535086137666902;0,000486355503183688;0;0;0;0;0;0;0;0;0;0,000667471185017975;0;0;0
"aksamit";0;0;0;0;0;0;0;0,000186189901829371;0,000172935642589228;0,000486000446045385;0,000120656126296624;0;0;0;0;0;0,000211799243283283;0;0,000102669676921989;0
"aksamitny";0;0;0;0;0;0;0;0;0,000394841127505186;0,000369873557606984;9,18260693864519e-05;0,000272365941050245;0;0;0;0;0,000161191085829455;0,000462482132322109;0,000234412122275806;0,000257886869857074
"akt";0;0;0;0;0,00118064432410303;0;0,000822167628983699;0,000283401885494129;0,000131613709168395;0;9,18260693864519e-05;0;0;0;0,00240350562706793;0;0,00032238217165891;0;0;0,000773660609571223
"aktor";0,000416141005117515;0,000151078671018763;0;0;0;0;0,000206301918692791;0,000497787135788908;0;0;0;0;0;0;0;0;0;0;0;0
"aktualny";0;0;0;0;0;0;0,000972711006367377;0,000293382526976761;0;0;0;0;0;0;0;0;0;0,000638359322254509;0;0
"aktywny";0;0;0;0;0;0;0,000177698800533096;0;0;0;0;0;0;0;0;0;0,000487745396902817;0,000466472303206997;0,000472869133467313;0,000195083886071011
"akurat";0;0;0;0;0,00102888040498218;0;0,000307064351873403;0,000123486235764289;0;0;8,00224432790393e-05;0;0;0;0,002094551078991;0;0,000421413154534221;0,000537377536300898;0,000680933380686281;0,00101131758105789
"alabastrowy";0;0;0;0;0;0;0;0,000293382526976761;0;0;0;0;0;0;0;0;0;0,000319179661127254;0,000161778318605403;0
"alarm";0;0;0;0;0,00236128864820607;0;0;0;0,000131613709168395;0,000184936778803492;9,18260693864519e-05;0;0;0;0;0;0,00032238217165891;0,000462482132322109;0,000156274748183871;0,000128943434928537
"alarmowy";0;0;0;0;0;0;0,000243177751591844;0,000293382526976761;0;0;0;0;0;0;0;0;0;0;0;0,000266968942076298
"albo¿";0;0,000390396252195979;0,000115041702617199;0;0;0,000391006842619746;0;0;0,000199123855037834;0;0,000277854959711031;0;0;0;0;0;0;0;0;0
"alchemik";0;0;0;0;0,000595415302173266;0;0,000177698800533096;0;0;0;0,000138927479855515;0;0;0;0;0;0,00195098158761127;0;0;0,000195083886071011
"aleæ";0;0;0;0;0;0;0;0;0,00138705382012387;0,00064967210265455;0,000322579618628419;0,000956805643303745;0;0;0;0;0;0;0;0
"aleja";0;0;0,000157432590978787;0;0;0;0;0,00293382526976761;0;0;0;0;0;0;0;0;0;0;0,000161778318605403;0
"alejka";0;0;0;0;0;0;0;0,000586765053953523;0;0;0;0;0;0;0;0;0;0;0,000647113274421612;0,000266968942076298
"aleksandra";0;0;0;0;0;0;0,000243177751591844;0;0;0;0,000190119866224382;0,00986852743337975;0;0;0;0;0;0;0;0
"alem";0;7,49562816998536e-05;0,000198792595935298;0;0;0;0;0;0,000344086945473432;0,00048349318415433;0,000320089773116157;0,00071206537145053;0;0;0;0;0;0,000134344384075225;6,80933380686281e-05;0,000561843100587715
"aleœ";0;9,8547281724885e-05;0,000174239076540668;0;0;0;0;0;0,000150793824455372;0;0,00021041583395801;0,00046808689795913;0;0;0;0;0;0,000176626609076357;8,95243629761058e-05;0
"ale¿…";0;0;0;0;0,000814815598144152;0;0;0,000293382526976761;0;0;0;0;0;0;0;0;0;0;0;0,000266968942076298
"alkohol";0;0;0;0;0;0,000535086137666902;0,000243177751591844;0,000586765053953523;0;0;0;0;0;0;0;0;0;0;0;0
"alt";0;0;0;0;0;0;0;0,000293382526976761;0;0;0;0,000281957926667993;0;0;0;0;0;0;0,000323556637210806;0
"aluzja";0;0;0;0;0;0;0,000243177751591844;0;0,000272497570108145;0;0;0;0;0;0;0;0;0;0;0,000266968942076298
"amazonka";0,000490524928759103;0,000356167036783942;0;0;0;0;0;0;0;0,000382899495546475;0;0;0;0;0;0;0;0;0;0
"ambasador";0;0;0;0;0;0;0,000243177751591844;0;0;0;0,000190119866224382;0;0;0;0;0;0,00367109151759886;0;0;0
"ambicja";0;0;0;0;0;0,000225220546128065;0,000204709567915602;0;0,000114695648491144;0,00016116439471811;0,000160044886558079;0,000118677561908422;0;0;0;0;0,000280942103022814;0,000268688768150449;6,80933380686281e-05;0
"ambitny";0;0;0;0;0;0;0,000206301918692791;0;0;0,00064967210265455;0;0,000239201410825936;0;0;0;0;0;0;0,000137246015775349;0
"ambrozja";0,000327016619172735;0;0,000787162954893933;0,00389881138770115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"amen";0;0;0;0;0,000595415302173266;0;0;0;0,000796495420151334;0,000559597090095132;0,000416782439566546;0,000824147522406511;0;0;0;0;0;0;0;0
"amerykañski";0;0;0;0;0,0016296311962883;0,000535086137666902;0,000972711006367377;0;0;0;0;0;0;0;0;0;0;0;0;0
"amory";0;0;0;0;0;0;0;0;0,000462351273374624;0,00292352446194548;0,00016128980931421;0;0;0;0;0;0;0;0;0,000226485377964042
"amulet";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0035109762723998;0,00194133982326483;0,000266968942076298
"analiza";0;0;0;0;0,0017862459065198;0,000391006842619746;0,00106619280319858;0,0010719262514739;0;0;0;0;0;0;0;0;0;0,000233236151603499;0;0
"analizowaæ";0;0;0;0;0,000814815598144152;0;0,000243177751591844;0;0;0;0;0;0;0;0;0;0;0;0,000161778318605403;0
"analogia";0;0;0;0;0,00103421589411504;0,000679165432714059;0,000462985053975888;0,000186189901829371;0;0;0;0;0;0;0;0;0;0;0,00082135741537591;0,000169426999040793
"anatomia";0;0;0;0;0;0;0,000486355503183688;0;0;0;0;0;0;0;0;0;0;0;0,000161778318605403;0,000266968942076298
"andrzej";0;0;0;0;0;0;0;0;0,000131613709168395;0,000739747115213969;0,00752973768968906;0,00463022099785416;0;0;0;0;0,000161191085829455;0,000154160710774036;7,81373740919354e-05;0,000128943434928537
"andrzeja";0;0;0;0;0;0;0;0;0;0,000765798991092951;0,00437275692316079;0,00422936890001989;0;0;0;0;0;0;0;0
"angielski";0;0;0;0;0;0,00181577954634398;0,000412603837385582;0;0;0,000324836051327275;0,00016128980931421;0;0;0;0;0;0;0;0;0
"angra";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000566254870110319;0,0018954515060305;0,00123521414197815;0,000452970755928085
"angrenie";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000638359322254509;0,000323556637210806;0,00160181365245779
"anielski";0;0;0;0;0;0,00033958271635703;0,000308656702650592;0,000186189901829371;0,000172935642589228;0,000729000669068078;0,000723936757779747;0;0;0;0;0;0;0;0;0
"anima";0;0,000178083518391971;0,000314865181957573;0;0;0;0;0;0;0;0,000190119866224382;0;0;0;0;0;0;0;0;0
"anio³";0;0;0;0;0;0;0,000533096401599289;0;0,000796495420151334;0,000839395635142697;0,000833564879133093;0,000412073761203255;0;0;0;0;0;0;0;0
"ani¿eli";0;0;0;0;0;0;0,00515754796731977;0,00248893567894454;0;0;0,000645159237256839;0;0;0;0;0;0;0;0;0,000679456133892127
"anna";0,00027742733674501;0;0;0;0;0;0;0;0,00115587818343656;0,00064967210265455;0;0;0;0;0;0;0;0,000270778786575786;0;0
"anny";0,000327016619172735;0;0;0;0;0;0;0;0,00108999028043258;0;0;0;0;0;0;0;0;0;0,000161778318605403;0
"ano";0;0;0,000152076858773352;0;0;0;0;0;0,000263227418336791;0,000739747115213969;0;0,000136182970525122;0;0;0;0;0,00032238217165891;0,000308321421548073;0,000312549496367741;0,000644717174642685
"anonimowy";0;0;0;0;0;0;0,000206301918692791;0;0;0;0;0;0;0;0;0;0;0,000270778786575786;0,000137246015775349;0,000226485377964042
"antypatia";0;0;0;0;0;0;0,000206301918692791;0,000248893567894454;0;0;0;0;0;0;0;0;0;0;0,000137246015775349;0,000226485377964042
"apage";0;0;0;0;0;0;0;0;0,000272497570108145;0,000382899495546475;0;0;0;0;0;0;0;0;0;0,000266968942076298
"aparat";0;0;0;0;0,000595415302173266;0,0105571847507331;0,00142159040426477;0,00235823775324258;0;0;0;0;0;0;0;0;0,000243872698451408;0;0;0
"aparatura";0;0;0;0;0,000595415302173266;0,00312805474095797;0,00568636161705909;0,000857541001179119;0;0;0;0;0;0;0;0;0;0;0,000236434566733656;0
"apelowaæ";0;0;0;0;0;0;0,000412603837385582;0,000248893567894454;0,000231175636687312;0;0;0;0;0;0;0;0,000283127435055159;0;0;0
"apollo";0,00110970934698004;0,0036258881044503;0,000400677842085826;0;0,000691255759120977;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"apostolski";0;0;0;0;0;0;0,000243177751591844;0;0,000272497570108145;0;0,000190119866224382;0;0;0;0;0;0;0;0;0
"aragorn";0;0;0;0;0;0;0;0;0;0;0;0;0,0125261583257035;0,143213315973813;0;0,116742608281971;0;0;0;0
"architektura";0;0;0;0;0;0;0,000486355503183688;0,000586765053953523;0;0;0;0;0;0;0;0;0;0;0;0,000266968942076298
"ard";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00113250974022064;0,000812336359727357;0,00137246015775349;0,000226485377964042
"arena";0,000490524928759103;0;0;0;0;0;0,000243177751591844;0;0;0;0;0;0;0;0;0;0;0;0;0,00640725460983115
"ares";0;0,00819184184603068;0,00173175850076665;0;0,00570370918700906;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"aresa";0;0,00574098949871298;0,000400677842085826;0;0,00345627879560489;0;0;0;0;0;0,00016128980931421;0;0;0;0;0;0;0;0;0
"aresowi";0;0,000890417591959856;0,000157432590978787;0;0,000814815598144152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"aresztowaæ";0;0;0;0;0;0;0,000154328351325296;0;0,000172935642589228;0;0,000120656126296624;0,000178939486367179;0;0;0;0;0;0;0,000102669676921989;0,000169426999040793
"aretuza";0,000163508309586368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000667471185017975;0,0102137491560721;0;0
"argos";0,00138713668372505;0,0012086293681501;0,00213694849112441;0,00330758987875693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"argument";0;0;0;0;0,000342960134994061;0;0,000614128703746806;0,000617431178821444;0,000114695648491144;0,00048349318415433;0;0;0;0;0,002094551078991;0;0;0,000671721920376122;0,000136186676137256;0,000112368620117543
"arkada";0,000238962901009618;0,000130132084065326;0;0;0;0;0;0;0;0;0,000138927479855515;0;0;0;0;0;0;0;0,000591086416834141;0,000195083886071011
"arkan";0;0;0;0;0;0;0;0;0,000817492710324434;0;0,000190119866224382;0;0;0;0;0;0;0;0;0,000266968942076298
"arkany";0;0;0;0;0;0;0;0;0,000272497570108145;0;0,000190119866224382;0;0;0;0;0;0;0;0,000161778318605403;0
"arkusz";0;0;0;0;0;0,00234604105571848;0;0,000643155750884339;0;0;0;0;0;0;0;0;0,000243872698451408;0;0,000591086416834141;0,00117050331642606
"armata";0;0;0;0;0;0;0;0;0,000924702546749248;0,000324836051327275;0,00322579618628419;0,00215281269743343;0;0;0;0;0;0;0;0
"arogancja";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000319179661127254;0,000323556637210806;0,000533937884152596
"arogancki";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000667471185017975;0,00159589830563627;0;0,000533937884152596
"arras";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000638359322254509;0,000808891593027014;0,000533937884152596
"arsena³";0;0;0;0;0;0;0,000412603837385582;0;0,000231175636687312;0,000324836051327275;0;0,000239201410825936;0;0;0;0;0;0;0;0
"artaud";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000333735592508987;0,000638359322254509;0,00210311814187024;0
"artefakt";0;0;0;0;0;0;0,000412603837385582;0;0;0;0;0;0;0,0134995819470195;0;0;0;0;0,000411738047326048;0,000452970755928085
"artyku³";0;0;0;0;0;0;0,00124389160373167;0;0,000199123855037834;0,000279798545047566;0;0,000206036880601628;0;0;0;0;0;0;0,000591086416834141;0
"artyleria";0;0;0;0;0;0;0;0;0,000817492710324434;0,000382899495546475;0,000570359598673147;0;0;0;0;0;0;0;0;0
"artysta";0,000119481450504809;0;0;0;0;0;0,000533096401599289;0,00021438525029478;0;0;0;0;0;0;0;0;0;0;0,000709303700200969;0,000390167772142021
"arystokratyczny";0;0;0;0;0;0;0,000243177751591844;0;0;0,000382899495546475;0,000380239732448764;0;0;0;0;0;0;0;0;0
"astrolog";0;0;0;0;0;0;0;0;0;0,000382899495546475;0,000760479464897529;0;0;0;0;0;0;0;0;0,000533937884152596
"astronom";0;0;0;0;0,00407407799072076;0;0,000729533254775533;0,000293382526976761;0;0;0;0;0;0;0;0;0;0;0;0
"astronomia";0;0;0;0;0,00651852478515322;0,000535086137666902;0,000729533254775533;0;0;0;0;0;0;0;0;0;0;0;0;0
"asysta";0;0;0;0;0;0;0,000243177751591844;0;0;0;0,000190119866224382;0;0;0;0;0;0;0;0,000161778318605403;0
"asystowaæ";0;0;0;0;0;0;0,000243177751591844;0,000293382526976761;0,000272497570108145;0;0;0;0;0;0;0;0;0;0;0
"atakowaæ";0;0;0;0;0;0,000225220546128065;0,000204709567915602;0;0,000114695648491144;0,00016116439471811;0;0,000118677561908422;0;0;0;0,00545973030068744;0,000421413154534221;0;0,000476653366480397;0,000224737240235086
"ataman";0;0;0;0;0;0;0;0;0,00735743439291991;0;0,000380239732448764;0,000281957926667993;0;0;0;0;0;0;0;0
"atlas";0,00110970934698004;0;0,000267118561390551;0;0;0;0,000206301918692791;0;0;0;0;0;0;0;0;0;0;0;0,000137246015775349;0
"atmosfera";0;0;0;0;0,00691255759120977;0,00408550397927395;0,00144411343084954;0,000497787135788908;0;0;0;0;0;0;0;0;0;0;0;0
"atoli";0;0,000755393355093813;0,000133559280695275;0;0;0;0;0;0;0,0012993442053091;0;0;0;0;0;0;0;0;0;0,000905941511856169
"atomowy";0;0;0;0;0,00207376727736293;0,00408550397927395;0,00536384988601256;0,000248893567894454;0;0;0;0;0;0;0;0;0;0;0;0
"atrakcyjny";0;0;0;0;0;0;0;0,000293382526976761;0;0;0;0;0;0;0;0;0;0,000957538983381763;0,000808891593027014;0
"atrament";0;0;0;0;0;0;0,000412603837385582;0,000248893567894454;0,000462351273374624;0;0;0,000239201410825936;0;0;0;0;0;0;0;0
"atrydy";0,000490524928759103;0,000534250555175914;0,00141689331880908;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"attinet";0;0;0;0;0;0;0;0;0;0,000765798991092951;0,000190119866224382;0;0;0;0;0;0,000333735592508987;0;0;0
"aura";0;0;0;0;0,00119083060434653;0;0,000355397601066193;0;0;0;0;0;0;0;0;0;0;0,000233236151603499;0,000591086416834141;0,000195083886071011
"aureola";0;0;0;0;0,000814815598144152;0;0;0;0;0;0;0;0;0;0;0;0,000333735592508987;0,000319179661127254;0;0
"aut";0;0;0;0;0;0,0010701722753338;0;0,00176029516186057;0,000817492710324434;0;0;0;0;0;0;0;0;0;0;0
"autentyczny";0;0;0;0;0;0;0,000972711006367377;0,000586765053953523;0;0;0;0;0;0;0;0;0;0,000319179661127254;0;0
"auto";0;0;0;0;0,000691255759120977;0,00272366931951597;0,000206301918692791;0,00771570060472808;0;0;0;0;0;0;0;0;0;0;0;0
"automat";0;0;0;0;0,00829506910945173;0;0,00144411343084954;0,00273782924683899;0;0;0;0;0;0;0;0;0;0;0,000137246015775349;0
"automatyczny";0;0;0;0;0,00345627879560489;0,000907889773171989;0,00123781151215675;0,00199114854315563;0;0;0;0;0;0;0;0;0;0;0;0
"autor";0;0;0;0;0,000691255759120977;0;0,00103150959346395;0,000497787135788908;0;0;0;0;0;0;0;0;0;0;0;0,000226485377964042
"autorytet";0;0;0;0;0;0;0,000972711006367377;0;0;0;0;0;0;0;0;0;0;0;0,000808891593027014;0,000266968942076298
"awangarda";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000333735592508987;0;0,000161778318605403;0,000266968942076298
"awansowaæ";0;0;0;0;0;0;0,000243177751591844;0;0;0;0;0;0;0;0;0;0;0;0,000161778318605403;0,000533937884152596
"awantura";0;0;0;0;0;0;0,000206301918692791;0,000248893567894454;0;0;0;0;0;0;0;0;0;0,000270778786575786;0,0010979681262028;0
"awanturnik";0;0;0;0;0;0;0;0;0,000272497570108145;0;0,000190119866224382;0;0;0;0;0;0;0,000319179661127254;0;0
"azali";0;0;0,000314865181957573;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000667471185017975;0;0;0,000266968942076298
"azji";0,00114455816710457;0;0;0;0;0;0,000243177751591844;0;0,00108999028043258;0;0;0;0;0;0;0;0;0;0;0
"azyl";0,000138713668372505;0;0;0;0;0;0,000618905756078373;0;0;0;0;0;0;0;0;0;0,000849382305165478;0;0;0,000452970755928085
"a¿eby";7,89729431201005e-05;0,000946138918847094;0,000456230576320056;0;0;0,000775324395828365;0,000117452518426243;0,000141700942747064;0;0;0,000734608555091616;0,000136182970525122;0;0;0;0;0;0;0;0
"a¿urowy";0;0;0;0;0;0;0;0,000248893567894454;0;0;0;0;0;0;0;0;0,000283127435055159;0;0,000137246015775349;0,000226485377964042
"bab";0;0;0,000133559280695275;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000283127435055159;0;0,000411738047326048;0,000679456133892127
"baba";0;0;8,71195382703341e-05;0;0;0;0;0;0;0,000211887685062921;0,000105207916979005;0;0;0;0;0;0,000554044569990157;0,000176626609076357;0,000268573088928317;0,000147734410147265
"bab¹";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000283127435055159;0,000270778786575786;0,000137246015775349;0,000226485377964042
"babka";0;0;0;0;0;0;0;0;0;0,000839395635142697;0;0;0;0;0;0;0,000487745396902817;0,000233236151603499;0,00177325925050242;0,000585251658213032
"babski";0,000138713668372505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000849382305165478;0,000270778786575786;0,000274492031550699;0
"baby";7,89729431201005e-05;8,60126289860994e-05;0;0;0;0;0,000117452518426243;0;0;0;9,18260693864519e-05;0;0;0;0;0;0,000644764343317821;0,000462482132322109;0,000156274748183871;0,000386830304785611
"bacz¹c";0,00055485467349002;0;0;0;0;0;0,000206301918692791;0;0;0;0,00016128980931421;0;0;0;0;0;0,000283127435055159;0;0;0
"baczenie";0;0;0;0;0;0;0;0;0,000172935642589228;0;0,000241312252593249;0,000178939486367179;0;0;0;0;0,000211799243283283;0;0,000102669676921989;0,000169426999040793
"bacznoœæ";0;0,000452069905437232;0,000199823479340375;0;0;0;0;0,000186189901829371;0,000345871285178456;0;0,000603280631483123;0;0;0;0;0;0;0,000202561585325505;0;0
"baczny";0,000473837658720603;0,00120417680580539;0;0;0;0;0;0;0,000131613709168395;0;9,18260693864519e-05;0;0;0;0;0;0,00032238217165891;0,000308321421548073;7,81373740919354e-05;0,000386830304785611
"baczyæ";0,000179222175757214;0,000130132084065326;0,000115041702617199;0;0,000297707651086633;0;0;0;0,000199123855037834;0;0,000208391219783273;0,000103018440300814;0;0;0;0;0;0,000233236151603499;0,000236434566733656;0,000292625829106516
"badacz";0;0;0;0;0;0;0,00185671726823512;0,000497787135788908;0;0;0;0;0;0;0;0;0;0;0,000137246015775349;0,000452970755928085
"badaæ";0,000716888703028855;0;0,000230083405234397;0;0,000893122953259899;0,000782013685239492;0,00115504220346513;0,00032157787544217;0;0,000139899272523783;0,000208391219783273;0,000103018440300814;0;0;0;0;0;0;5,91086416834141e-05;0
"badaj¹c";0,000163508309586368;0;0,000157432590978787;0;0;0;0;0;0,000272497570108145;0;0;0;0;0;0;0;0;0;0;0
"badanie";0;0;0;0;0,00357249181303959;0,00273704789833822;0,00462016881386051;0,000643155750884339;0;0;0;0;0;0;0;0;0;0;0,000354651850100485;0
"badawczy";0;0;0;0;0;0,00148052118556184;0,000807413508394363;0;0,000150793824455372;0;0,00021041583395801;0;0;0;0;0;0,000184681523330052;0,000176626609076357;0,000179048725952212;0
"bag";0;0;0;0;0;0;0;0;0;0;0;0;0,0125261583257035;0;0,00497630108030219;0,025942801840438;0;0;0;0
"baga¿";0;0;0;0;0;0;0;0,000248893567894454;0;0,000324836051327275;0;0;0;0;0;0;0,0014156371752758;0;0,000686230078876747;0
"bagnisty";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000319179661127254;0,000161778318605403;0,000533937884152596
"bagno";0,000688215002954209;0;6,62641986450992e-05;0;0;0;0;0;0,000114695648491144;0;0,000480134659674236;0,00071206537145053;0;0,00669769240375029;0;0;0,000140471051511407;0,000537377536300898;0;0,00101131758105789
"bajaæ";0;0;0,000314865181957573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000319179661127254;0;0,000266968942076298
