"";"Antyk-Eneida";"Antyk-Iliada";"Antyk-Odyseja";"Antyk-TulaczkaOdyseusza";"Lem-Ananke";"Lem-Czlowiek z marsa";"Lem-Glos Pana";"Lem-Powrot z Gwiazd";"Sienkiewicz-Ogniem i Mieczem tom pierwszy";"Sienkiewicz-Pan Wolodyjowski";"Sienkiewicz-Potop tom drugi";"Sienkiewicz-Potop tom pierwszy";"Tolkien-DruzynaPierscienia";"Tolkien-DwieWieze";"Tolkien-Hobbit";"Tolkien-PowrotKrola";"Wiedzmin-Chrzest Ognia";"Wiedzmin-Czas Pogardy";"Wiedzmin-Krew Elfow";"Wiedzmin-Wieza Jaskolki"
"baran";3,59195402298851e-05;0,00016068903458028;0,000391684242241639;0,000672043010752688;0;0;0;0;6,43832088591295e-05;0,000130081300813008;7,49821917294642e-05;0,000108501057885314;0;0;0;0;0;0;0,000103924896941144;5,57227237267358e-05
"bardziej";3,3687536442101e-05;9,0422388598929e-05;4,23860054782205e-05;0;0,000361891147784807;6,2848084427365e-05;0,000649556136258545;0,000259435965296844;0,000135860628556091;0,000243996361508447;0,000149436108117924;0,000317996600712069;0,000208784731644722;0;0,000169902357707988;0;0,000146334999929489;0,00015185573422087;0,000211178736777725;0,000313561021246437
"barwy";0,000154902384383992;2,77187452195033e-05;0;0;0,000147915705067753;0,000231190978265743;0;0,000204504203023133;5,55302907706712e-05;0;3,23359380740848e-05;0,000187163560190976;0;0;0;0;0,000201863740735699;6,20679674906495e-05;0;0,000288363917168193
"bawiæ";5,96318246090293e-05;9,33687651032236e-05;0,000225088128563398;0;7,11777566933363e-05;3,70834077268445e-05;0,000151861507237045;0,000147612625706761;5,34428920008813e-05;0,000134971544480925;6,22408426916873e-05;6,75480116007449e-05;0;0;0;0;9,71378138427626e-05;0,000238939262682121;0,00021566364669632;0,000161889139359852
"b¹dŸ";0,000258765244957493;0,000231521545816192;0,000573642886251915;0;0;4,59768739125946e-05;0,000188281439015645;8,13393673708371e-05;0,000265038976476826;0,000435086259953617;0,000212211033671778;0,000167495200834294;0;0;0;0;0,000120433727452744;0,000370303089255727;0,00023173351047171;0,000200713931227477
"belka";0,000619609537535966;2,77187452195033e-05;0,000363812915561944;0,000579634728662678;0;0;0;3,40840338371889e-05;5,55302907706712e-05;0;0,000161679690370424;9,3581780095488e-05;0;0;0;0;6,72879135785665e-05;6,20679674906495e-05;0,000149391429010646;0
"bestia";0;0;3,01295570955107e-05;0;0;8,9349535382416e-05;5,2271182896869e-05;7,90357636830666e-05;6,43832088591295e-05;0,000130081300813008;3,74910958647321e-05;0;0,00267141585040071;0;0;0;0;0,000359815774323546;0;5,57227237267358e-05
"bezbronny";0,00018588286126079;2,77187452195033e-05;2,59866368258531e-05;0;0,000295831410135505;0;0,000135251133173916;3,40840338371889e-05;0;0;0,000129343752296339;0;0;0;0;0;0,000134575827157133;6,20679674906495e-05;0,000149391429010646;9,6121305722731e-05
"bezpieczeñstwo";0;6,42756138321121e-05;0;0;0,00051449151089007;0,000178699070764832;5,2271182896869e-05;0,000158071527366133;0;0,000130081300813008;0,000299928766917857;0;0;0;0;0;0;7,19631548647093e-05;0,000311774690823432;0,000111445447453472
"bezpieczny";7,09784559908639e-05;7,32756910167036e-05;7,7856360004997e-05;0;7,82043012065084e-05;5,43256231040208e-05;7,15084334852047e-05;3,00342014315452e-05;7,82915753000515e-05;9,88638006146667e-06;6,26863880289263e-05;5,77237375421988e-05;0,000812126946278095;0;0,00011014716916308;0,000392772851279199;0,000142302786810782;9,84475993815091e-05;0,000131640881841766;0,000118580369343068
"bezsilny";6,19609537535966e-05;2,77187452195033e-05;5,19732736517062e-05;0,000579634728662678;0,000147915705067753;0,0005394456159534;0;0,000102252101511567;0,000166590872312014;0;0;0;0;0;0;0,00222867306524565;0;0;8,96348574063878e-05;4,80606528613655e-05
"bêd¹c";5,54496953480343e-05;6,61490130903404e-05;9,30231707435538e-05;0;0;0,000137930621737784;0,000134486742154032;0;0,000265038976476826;0,00016734086921293;9,64595607598992e-05;8,37476004171472e-05;0;0;0,000372879110746202;0;8,02891516351628e-05;0,000148121235702291;7,130261860668e-05;5,73468374935649e-05
"bêdê";8,94477369135439e-05;0,000226752715250686;0,000112544064281699;0;0,000142355513386673;0,000259583854087912;8,67780041354542e-05;0,000328028057126136;0,000374100244006169;0,000998789429158843;0,00017116231740214;0,00031522405413681;0;0;0;0;0,000226654898966446;0,000657082972375832;0,000690123669428223;0,000485667418079556
"bêdziecie";0;0,000192826841496336;9,03886712865321e-05;0;0;0;0;0;6,43832088591295e-05;6,50406504065041e-05;0,000187455479323661;0,000108501057885314;0;0;0;0;0,000156030581994071;7,19631548647093e-05;0,000207849793882288;5,57227237267358e-05
"bêdziemy";2,98159123045146e-05;2,66767900294925e-05;1,25048960312999e-05;0;7,11777566933363e-05;0,000445000892722134;0,000108472505169318;9,84084171378408e-05;8,01643380013219e-05;5,39886177923699e-05;9,33612640375309e-05;4,503200773383e-05;0;0;0;0;0,000291413441528288;0,000209071854846856;0,000129398188017792;9,25080796342012e-05
"bêdziesz";0,000178588614007549;0,00037949219559645;0,00018725169531373;0,000417666919856364;0;0;0;0,000368398563572181;0,000480160991562918;0,000202110041218299;0,000372804484982579;0,000337160731701986;0;0;0;0;0,000193942386252542;0,000670863964536129;0,000710469270538224;0,000415572301401719
"bia³a";4,62540366217475e-05;6,20763777260629e-05;9,69955091555777e-05;0;5,5209757312187e-05;2,87641257047322e-05;5,04826869824937e-05;0,00010177533132183;4,14535275415094e-05;0,000104692063378004;7,24166224018361e-05;6,98590777165654e-05;0;0,00118792654939986;0;0;2,51153140027588e-05;0,000185335690781441;0,000122673261639969;7,17548411651315e-05
"bia³e";9,24161589133905e-05;9,92235196355107e-05;9,30231707435538e-05;0;8,82478430508932e-05;4,59768739125946e-05;5,37946968616129e-05;0,000264352943955221;0,000231909104417223;6,69363476851718e-05;9,64595607598992e-05;0,000251242801251442;0;0;0;0;8,02891516351628e-05;0,000185151544627863;0,00026738481977505;0
"bia³y";6,55185747607974e-05;9,77009213556049e-06;7,7856360004997e-05;0;7,82043012065084e-05;0,000108651246208042;2,38361444950682e-05;0,000282321493456524;7,82915753000515e-05;8,89774205532e-05;5,69876254808421e-05;0,000107201226864083;0,000270708982092698;0,000560897023782472;0;0,000392772851279199;4,74342622702606e-05;0,000120324843688511;0,000126375246568095;5,08201582898863e-05
"biæ";0,000432330728415462;0,000640242960707819;0,000350137088876397;0;0,000142355513386673;0,000222500446361067;0,000108472505169318;0,000131211222850454;0,000480986028007931;0,000404914633442774;0,000404565477495967;0,000697996119874364;0;0;0;0;0,000453309797932892;0,00011946963134106;0,000186908493803477;0,000323778278719704
"biedny";0,00068387957595909;0,000413431331814628;0,000418604268345992;0,000345815304321074;0;4,59768739125946e-05;2,68973484308065e-05;0;6,62597441192066e-05;0,000200809043055515;1,92919121519798e-05;0,000111663467222863;0;0,00189879399568176;0,000372879110746202;0;0;0,000111090926776718;5,347696395501e-05;0
"bieg";0,000290206497762267;0,000659118023930676;0,000168526525782357;0;0;5,55296977078512e-05;0,00025988746087346;2,45599042381454e-05;4,00134159635765e-05;4,04220082436599e-05;2,33002803114112e-05;6,74321463403971e-05;0;0;0;0;0,000193942386252542;0;0,000172234974675933;3,46310251168099e-05
"biegaæ";6,19609537535966e-05;0,000194031216536523;7,79599104775594e-05;0;0;7,70636594219143e-05;4,50837110579721e-05;3,40840338371889e-05;0;0;6,46718761481697e-05;9,3581780095488e-05;0;0;0;0;0;6,20679674906495e-05;0,000239026286417034;9,6121305722731e-05
"bieg³";3,59195402298851e-05;0,000128551227664224;0,000180777342573064;0;0;0,000178699070764832;0,000156813548690607;0,0001185536455246;0;0,000195121951219512;3,74910958647321e-05;0;0;0;0;0;0;7,19631548647093e-05;3,46416323137146e-05;0
"biegn¹æ";0,000718390804597701;0,000514204910656897;0;0;0;8,9349535382416e-05;5,2271182896869e-05;3,95178818415333e-05;0;0;0;5,42505289426572e-05;0;0;0;0;7,80152909970354e-05;0,000287852619458837;0,000103924896941144;0,000111445447453472
"biodro";0,000123921907507193;0,00016631247131702;5,19732736517062e-05;0;0;0;4,50837110579721e-05;0,000102252101511567;0,000111060581541342;0;3,23359380740848e-05;0;0;0;0;0;0,000336439567892832;0,000248271869962598;0,000268904572219163;0,000432545875752289
"bior¹c";0,000223235767509436;7,98930938097789e-05;7,4900678125492e-05;0;0;0;6,4971865218365e-05;4,91198084762909e-05;4,00134159635765e-05;0,00012126602473098;9,32011212456447e-05;3,37160731701986e-05;0;0;0;0;0,000242427982815677;8,94485286048173e-05;8,61174873379666e-05;0,00013852410046724
"bitwa";0,000819937588374153;0,000493520615545611;0,000225088128563398;0;7,11777566933363e-05;3,70834077268445e-05;0;0;0,000774921934012778;0,00016196585337711;0,000217842949420905;0,000450320077338299;0;0;0,00150375905535813;0,00536224159274992;0,000226654898966446;2,98674078352651e-05;0,000158153340910634;0,000370032318536805
"blady";0,00022361934228386;5,33535800589849e-05;0,000137553856344299;0;7,11777566933363e-05;0,000556251115902668;0;0,000180415431419375;0,000106885784001763;0,00010797723558474;6,22408426916873e-05;0,00022516003866915;0;0,00153150368737581;0;0;0,000161896356404604;8,96022235057953e-05;5,75103057856852e-05;9,25080796342012e-05
"blask";0,000300651238041359;0,000237959447949908;0,000126094161902251;0;0,000165629271936561;0,000115056502818929;8,41378116374895e-05;0,000216272579058888;0,000186540873936793;0,000209384126756008;0,000120694370669727;0,000104788616574848;0;0;0;0,000831855542344606;0,000100461256011035;6,95008840430402e-05;8,92169175563411e-05;3,58774205825657e-05
"bliski";0,000821009150036018;0,000444880707036784;0,000281286976551175;0;0,000331258543873122;0,000172584754228393;8,41378116374895e-05;0,000178106829813202;0,000248721165249057;0,000209384126756008;0,000120694370669727;0,000104788616574848;0;0;0;0,000831855542344606;0,00020092251202207;0,000231669613476801;0,000312259211447194;0,000269080654369243
"bli¿ej";8,94477369135439e-05;1,33383950147462e-05;2,50097920625998e-05;0;0,000142355513386673;3,70834077268445e-05;2,16945010338636e-05;4,92042085689204e-05;8,01643380013219e-05;0,000134971544480925;0,000124481685383375;4,503200773383e-05;0;0;0;0;0,000161896356404604;0,000209071854846856;0,000143775764464213;0,000208143179176953
"b³¹d";0,000105885861230777;0,000236844579690901;6,6613340840573e-05;0;0,000126387514005523;0;0,00053930888705906;0,000232986554172284;4,74482097711954e-05;0;0,000110518590959578;0;0;0;0;0;0,000114989170567359;0,00010606873836589;0,000536123513960243;0,000410657301998332
"b³êdny";6,69707302528308e-05;3,99465469048895e-05;7,4900678125492e-05;0,000417666919856364;0,000106583497984269;0;6,4971865218365e-05;4,91198084762909e-05;0;8,08440164873197e-05;0;6,74321463403971e-05;0;0;0;0;4,84855965631355e-05;8,94485286048173e-05;6,45881155034749e-05;0,00010389307535043
"b³êkitny";0;9,47378318763602e-05;6,6613340840573e-05;0;0,00037916254201657;0,000131695066863153;7,70441267227229e-05;0,000349479831258426;4,74482097711954e-05;9,58654431435715e-05;5,5259295479789e-05;0,000239884639776338;0;0;0;0;0;0,00010606873836589;0,00012764845570482;0
"b³oto";3,59195402298851e-05;0;0,000150647785477553;0;0;0;5,2271182896869e-05;7,90357636830666e-05;0,000193149626577389;0;0,000149964383458928;0;0;0;0;0;7,80152909970354e-05;0,000143926309729419;0,000103924896941144;0,000334336342360415
"b³ysk";0,00014367816091954;3,2137806916056e-05;0;0;0,000857485851483451;0,00116154395997141;0,000156813548690607;0,000316143054732266;0;0;0;0;0;0;0;0;7,80152909970354e-05;7,19631548647093e-05;0,000346416323137146;5,57227237267358e-05
"b³yskaæ";0,000712550968166361;0,000277187452195033;2,59866368258531e-05;0;0;0,000154127318843829;0,000135251133173916;0;0;0;3,23359380740848e-05;4,6790890047744e-05;0;0;0;0;0,000201863740735699;0,000124135934981299;5,97565716042585e-05;4,80606528613655e-05
"b³yskawica";7,39329271307124e-05;8,26862663629255e-05;0;0,000345815304321074;0;0,000229884369562973;0;2,03348418427093e-05;9,93896161788099e-05;6,69363476851718e-05;0,000135043385063859;0,000139579334028579;0;0;0,000372879110746202;0;0,000160578303270326;0,000629515251734736;0,00010695392791002;8,60202562403474e-05
"b³ysn¹æ";0,000264714653076942;0,000307897953598171;4,44088938937153e-05;0;0;6,58475334315767e-05;0;2,91233192715355e-05;9,48964195423907e-05;4,79327215717858e-05;0,000138148238699473;0;0;0;0;0;0,000114989170567359;0,000318206215097671;0,000280826602550603;0,000492788762397998
"b³yszczeæ";0,000342882991501918;0,00032012148035391;7,50293761877994e-05;0;7,11777566933363e-05;0,000333750669541601;4,33890020677271e-05;0,000262422445700909;0,000133607230002203;8,09829266885549e-05;7,78010533646091e-05;0,00013509602320149;0;0;0;0;0,000129517085123683;0,00011946963134106;0,000172530917357056;0,000138762119451302
"bogactwo";3,59195402298851e-05;0,000128551227664224;0,000210906899668575;0;0;0;0,000156813548690607;3,95178818415333e-05;0,000193149626577389;6,50406504065041e-05;0,000149964383458928;5,42505289426572e-05;0;0;0;0;0;0;0;0,000111445447453472
"bogaty";0,000582372236769272;0,000260529037659991;0,000377475598096581;0,000495272576724601;0;0;0,000115566190084084;0;0,000189792839084781;0;0,000110518590959578;0,000199903866480282;0;0;0;0;0,000172483755851039;5,30343691829452e-05;5,10593822819279e-05;0,000205328650999166
"bogini";0,00127019955194873;0,00157996847751169;0,00187103785146142;0,00173890418598803;0,000147915705067753;0;0;0;5,55302907706712e-05;0,000112194663577244;0,000129343752296339;0;0;0;0;0;0;0,000124135934981299;5,97565716042585e-05;0,000144181958584096
"bohater";0,000202125218652606;0,000542534331593574;9,89006794491811e-05;0,000315141469942235;0;2,09493614757883e-05;0;2,7796710567519e-05;6,03825015804849e-05;1,52497725942779e-05;3,51614372042174e-05;1,27198640284828e-05;0,000208784731644722;0,00173037087554998;0;0,000605853368571119;7,31674999647443e-05;1,68728593578744e-05;4,87335546410135e-05;3,91951276558046e-05
"bohaterski";3,09804768767983e-05;0,00016631247131702;2,59866368258531e-05;0;0;7,70636594219143e-05;0;6,81680676743778e-05;0;5,60973317886221e-05;0;4,6790890047744e-05;0;0;0,00124999489311604;0;0;6,20679674906495e-05;8,96348574063878e-05;4,80606528613655e-05
"boi";6,19609537535966e-05;5,54374904390066e-05;0,000129933184129266;0;0;7,70636594219143e-05;9,01674221159443e-05;6,81680676743778e-05;5,55302907706712e-05;5,60973317886221e-05;3,23359380740848e-05;0;0;0;0;0;0;6,20679674906495e-05;8,96348574063878e-05;0
"boj";0,00222701149425287;0,00421005270600334;0,000602591141910214;0;0;0;0;0;6,43832088591295e-05;0;0,000224946575188393;0,000488254760483915;0;0;0;0;7,80152909970354e-05;0,000143926309729419;6,92832646274292e-05;0,000111445447453472
"bojê";0;9,64134207481681e-05;6,02591141910214e-05;0;0;0;0;0,000197589409207666;0,000193149626577389;0,000390243902439024;7,49821917294642e-05;0,000271252644713286;0;0;0;0;0;0,000215889464594128;0,000484982852392005;0,000167168171180207
"bok";0,000335341765507669;0,000289689762721627;0,000320085180213406;0,00021634952613398;0,000276048786560935;0,000517754262685179;3,36551246549958e-05;0,000190828746228431;0,000227994401478302;0,000314076190134012;0,000241388741339454;0,000227042002578837;0;0;0;0;0,000251153140027588;0,000417005304258241;0,000200738064501768;0,000394651626408223
"bokiem";0;0,00016068903458028;0,000120518228382043;0;0;8,9349535382416e-05;0;0,000158071527366133;6,43832088591295e-05;0;3,74910958647321e-05;5,42505289426572e-05;0;0;0;0;0,000156030581994071;0,000143926309729419;0;0,000111445447453472
"boleæ";0,000132357326538471;0,000213160121721811;0,000111022234734288;0;0;0,000131695066863153;0;0;9,48964195423907e-05;4,79327215717858e-05;0,000138148238699473;7,99615465921126e-05;0;0;0;0;0,000114989170567359;5,30343691829452e-05;0,000612712587383135;0,000205328650999166
"bolesny";0,000154902384383992;0,000277187452195033;2,59866368258531e-05;0;0,000147915705067753;0;0;6,81680676743778e-05;5,55302907706712e-05;0,000224389327154488;0;4,6790890047744e-05;0;0;0;0;6,72879135785665e-05;0;0,000239026286417034;0,000192242611445462
"boleœci";0,00021551724137931;0,000321378069160561;9,03886712865321e-05;0;0;8,9349535382416e-05;0,000104542365793738;0;6,43832088591295e-05;0,000130081300813008;7,49821917294642e-05;5,42505289426572e-05;0;0;0;0;0;0;6,92832646274292e-05;0
"bom";0;0,000128551227664224;0,000241036456764086;0;0;0;0;0;0,000643832088591295;0,00149593495934959;0,000749821917294642;0,000488254760483915;0;0;0;0;0,000234045872991106;7,19631548647093e-05;3,46416323137146e-05;0,00039005906608715
"boski";0,000767672493923132;0,00116053844048541;0,00193178688437662;0,000495272576724601;0;0,000263390133726307;3,85220633613615e-05;0;9,48964195423907e-05;0,000671058102005001;0,000607852250277679;0,000359826959664507;0;0;0;0;0;5,30343691829452e-05;5,10593822819279e-05;0
"bo¿e";0,00028735632183908;0,000353515876076617;0,000180777342573064;0;0,00017149717029669;0,00044674767691208;0;7,90357636830666e-05;0,00141643059490085;0,00253658536585366;0,000599857533835714;0,000705256876254543;0;0;0;0;0;0;0;0
"bóg";0,00196579655642427;0,00331074014539002;0,00314265449664072;0,00129809715680388;0,000110419514624374;0,000258877131342589;0,000100965373964987;3,81657492456861e-05;0,000911977605913208;0,00219853333093808;0,0015448879445725;0,00165915309576843;0;0;0;0;7,53459420082764e-05;0,00013900176808608;0,000200738064501768;3,58774205825657e-05
"bój";0,00330893316346177;0,00123159181439268;0,000377475598096581;0;0;6,58475334315767e-05;0;0,000116493277086142;9,48964195423907e-05;0,000239663607858929;2,76296477398945e-05;0,000119942319888169;0;0;0;0;0;5,30343691829452e-05;0,000331885984832531;8,21314603996664e-05
"ból";0,000477054596872234;0,000386813455427641;0,000287612608719898;0,000278923050590621;0;0,000148333630907378;4,33890020677271e-05;1,64014028563068e-05;0,000106885784001763;0,000188960162273295;4,66806320187655e-05;9,00640154676599e-05;0;0;0;0;0,000485689069213813;0,000149337039176325;0,000474460022731903;0,000439413378262456
"braæ";0,000522156814852565;0,000587745525893039;0,000346152378072134;0,000472712204913353;0,000160840510126581;0,00012569616885473;0,00023285974696061;0,000138983552837595;0,000271721257112182;0,00044224340523406;0,000465889042955881;0,000521514425167794;0;0,000865185437774992;0;0;0,000329253749841349;0,000185601452936619;0,000121833886602534;0,000261300851038697
"brak";6,69707302528308e-05;0;7,4900678125492e-05;0;0,000319750493952806;0,000222118790831405;0,000422317123919372;0,000147359425428873;0,000160053663854306;0,000363798074192939;0,000186402242491289;0,000303444658531787;0;0;0;0;0;0,00031306985011686;0,000150705602841441;0,00013852410046724
"brama";0,000437937973747313;0,000293872762946519;0,000176608356159252;0,000157570734971118;0;6,2848084427365e-05;1,22557761558216e-05;4,6327850945865e-05;0,00012076500316097;0,000121998180754223;0,000210968623225305;1,27198640284828e-05;0;0,00259555631332498;0,000339804715415975;0,00181756010571336;0;0,000118110015505121;4,06112955341779e-05;2,61300851038697e-05
"brat";0,000223235767509436;0,000199732734524447;5,6175508594119e-05;0;0;0;0;2,45599042381454e-05;0,000160053663854306;0,000444642090680258;6,99008409342335e-05;0,000134864292680794;0;0,00229331504334417;0;0,00160591311820742;0,000193942386252542;4,47242643024086e-05;6,45881155034749e-05;0
"broda";0,000193803429979345;0,000120045555132716;5,00195841251996e-05;0,000278923050590621;0;3,70834077268445e-05;2,16945010338636e-05;1,64014028563068e-05;0,000133607230002203;0,000242948780065665;7,78010533646091e-05;9,00640154676599e-05;0;0;0;0;0,000323792712809209;0,000298674078352651;0,000186908493803477;6,93810597256509e-05
"broniæ";0,000463203626078889;0,000527463933493753;0,000197801358898362;0;0,000120630382594936;8,37974459031533e-05;0,000171580866181502;5,55934211350381e-05;0,000286816882507303;0,000167747498537057;0,000395566168547446;0,000496074697110828;0;0;0,000339804715415975;0,000605853368571119;0,000182918749911861;0,000134982874862995;0,000251790032311903;0,000117585382967414
"broñ";0,000939201237592211;0,000306783085339163;5,00195841251996e-05;0,000557846101181242;0;3,70834077268445e-05;8,67780041354542e-05;1,64014028563068e-05;0,000374100244006169;0,000188960162273295;0,000186722528075062;0,000157612027068405;0;0;0;0;0,000420930526651971;5,97348156705302e-05;0,000143775764464213;9,25080796342012e-05
"brudny";0,000154902384383992;2,77187452195033e-05;0,000129933184129266;0,000579634728662678;0,000739578525338763;0,000154127318843829;0;3,40840338371889e-05;0;0;0;0;0;0;0;0;6,72879135785665e-05;0,000124135934981299;0,000179269714812776;0,000144181958584096
"brwi";0;4,73689159381801e-05;0;0;0,000126387514005523;0,000131695066863153;0;0,000174739915629213;0,000284689258627172;0,000383461772574286;0,000221037181919156;0,000239884639776338;0;0;0;0;0,000229978341134719;0,000159103107548836;0,000102118764563856;0,000328525841598665
"brzask";0,000395114942528736;0;0,000210906899668575;0;0;0;5,2271182896869e-05;3,95178818415333e-05;6,43832088591295e-05;0;0,000112473287594196;5,42505289426572e-05;0;0;0;0;7,80152909970354e-05;0,000287852619458837;0;0,000111445447453472
"brzeg";0,000649725866377908;0,000244252303389012;0,00042592008708616;0,000919373549062803;7,82043012065084e-05;4,07442173280156e-05;3,17815259934243e-05;0,000192218889161889;0,000626332602400412;9,88638006146667e-06;2,27950501923368e-05;4,94774893218847e-05;0,000135354491046349;0;0,000440588676652319;0;0,000189737049081042;7,65703550745071e-05;0,000126375246568095;0,000152460474869659
"brzêczeæ";6,19609537535966e-05;0;2,59866368258531e-05;0;0;7,70636594219143e-05;0;3,40840338371889e-05;0,000111060581541342;0,000112194663577244;0;9,3581780095488e-05;0;0;0;0;0,000269151654314266;6,20679674906495e-05;5,97565716042585e-05;9,6121305722731e-05
"brzêk";7,18390804597701e-05;0;3,01295570955107e-05;0;0;0,000178699070764832;0;0;0,000193149626577389;6,50406504065041e-05;7,49821917294642e-05;0,000108501057885314;0;0;0;0;0;0,000215889464594128;6,92832646274292e-05;0,000111445447453472
"brzmi¹cy";3,59195402298851e-05;0,000224964648412392;6,02591141910214e-05;0;0,00034299434059338;8,9349535382416e-05;0,000104542365793738;0;6,43832088591295e-05;0;0;5,42505289426572e-05;0;0;0;0;0;0;3,46416323137146e-05;5,57227237267358e-05
"brzmieæ";5,78175457771843e-05;4,13842518173753e-05;4,84977545777888e-05;0;0,000220839029248748;2,87641257047322e-05;0,000134620498619983;3,81657492456861e-05;2,07267637707547e-05;2,09384126756008e-05;6,03471853348634e-05;0,000174647694291413;0,000286667938457135;0;0;0;5,02306280055176e-05;2,31669613476801e-05;1,11521146945426e-05;0,000143509682330263
"brzuch";0,000323275862068966;3,2137806916056e-05;0,000120518228382043;0;0;8,9349535382416e-05;0;0,0001185536455246;0,000128766417718259;0;0;0;0;0;0;0;0,000702137618973319;0,000215889464594128;0,000242491426196002;0,000222890894906943
"brzucho";5,96318246090293e-05;1,33383950147462e-05;2,50097920625998e-05;0,000278923050590621;0;0;2,16945010338636e-05;3,28028057126136e-05;5,34428920008813e-05;2,6994308896185e-05;4,66806320187655e-05;4,503200773383e-05;0;0;0,000300751811071626;0;0,000129517085123683;8,96022235057953e-05;4,31327293392639e-05;0,000185016159268402
"buchaæ";0,000179597701149425;6,42756138321121e-05;3,01295570955107e-05;0;0,00017149717029669;0;0,000104542365793738;0,000158071527366133;0;0;0;0,000108501057885314;0;0;0;0;7,80152909970354e-05;0;0,000103924896941144;5,57227237267358e-05
"budowa";2,64714653076942e-05;0;2,22044469468577e-05;0;0,000252775028011047;0,00019754260029473;0,000346698570252253;2,91233192715355e-05;9,48964195423907e-05;4,79327215717858e-05;0;3,99807732960563e-05;0;0;0;0;0;5,30343691829452e-05;7,65890734228918e-05;0,0001231971905995
"budowaæ";4,46471535018872e-05;1,99732734524447e-05;3,7450339062746e-05;0;0,000532917489921343;0,000111059395415702;0,000324859326091825;4,91198084762909e-05;8,0026831927153e-05;4,04220082436599e-05;4,66005606228223e-05;3,37160731701986e-05;0;0;0;0;0;0;6,45881155034749e-05;3,46310251168099e-05
"budynek";0;0;2,59866368258531e-05;0;0,000887494230406515;0,000385318297109572;0,000495920821637694;0,000511260507557833;0;5,60973317886221e-05;0,000258687504592679;9,3581780095488e-05;0;0;0;0;0;0,000372407804943897;0,000119513143208517;0,000144181958584096
